pair_page,species_a,species_b,existing_a_hub_link,existing_b_hub_link,proposed_a_target,proposed_b_target,action
/compatibility/electric-yellow-cichlid-and-threadfin-rainbowfish/,electric-yellow-cichlid,threadfin-rainbowfish,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-three-spot-gourami/,electric-yellow-cichlid,three-spot-gourami,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-tiger-barb/,electric-yellow-cichlid,tiger-barb,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-watchman-goby/,electric-yellow-cichlid,watchman-goby,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-weather-loach/,electric-yellow-cichlid,weather-loach,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-x-ray-tetra/,electric-yellow-cichlid,x-ray-tetra,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-yellow-tang/,electric-yellow-cichlid,yellow-tang,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-yoyo-loach/,electric-yellow-cichlid,yoyo-loach,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-zebra-danio/,electric-yellow-cichlid,zebra-danio,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-zebra-loach/,electric-yellow-cichlid,zebra-loach,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/electric-yellow-cichlid-and-zebra-pleco/,electric-yellow-cichlid,zebra-pleco,False,False,/compatibility/electric-yellow-cichlid/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/ember-tetra-and-fire-eel/,ember-tetra,fire-eel,False,False,/compatibility/ember-tetra/,/compatibility/fire-eel/,Ensure both owner links
/compatibility/ember-tetra-and-firefish-goby/,ember-tetra,firefish-goby,False,False,/compatibility/ember-tetra/,/compatibility/firefish-goby/,Ensure both owner links
/compatibility/ember-tetra-and-flame-angelfish/,ember-tetra,flame-angelfish,False,False,/compatibility/ember-tetra/,/compatibility/flame-angelfish/,Ensure both owner links
/compatibility/ember-tetra-and-foxface-rabbitfish/,ember-tetra,foxface-rabbitfish,False,False,/compatibility/ember-tetra/,/compatibility/foxface-rabbitfish/,Ensure both owner links
/compatibility/ember-tetra-and-frontosa-cichlid/,ember-tetra,frontosa-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/frontosa-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-giant-danio/,ember-tetra,giant-danio,False,False,/compatibility/ember-tetra/,/compatibility/giant-danio/,Ensure both owner links
/compatibility/ember-tetra-and-glass-catfish/,ember-tetra,glass-catfish,False,False,/compatibility/ember-tetra/,/compatibility/glass-catfish/,Ensure both owner links
/compatibility/ember-tetra-and-glowlight-danio/,ember-tetra,glowlight-danio,False,False,/compatibility/ember-tetra/,/compatibility/glowlight-danio/,Ensure both owner links
/compatibility/ember-tetra-and-glowlight-tetra/,ember-tetra,glowlight-tetra,False,False,/compatibility/ember-tetra/,/compatibility/glowlight-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-goldfish/,ember-tetra,goldfish,False,False,/compatibility/ember-tetra/,/compatibility/goldfish/,Ensure both owner links
/compatibility/ember-tetra-and-green-terror-cichlid/,ember-tetra,green-terror-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/green-terror-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-guppy/,ember-tetra,guppy,False,False,/compatibility/ember-tetra/,/compatibility/guppy/,Ensure both owner links
/compatibility/ember-tetra-and-harlequin-rasbora/,ember-tetra,harlequin-rasbora,False,False,/compatibility/ember-tetra/,/compatibility/harlequin-rasbora/,Ensure both owner links
/compatibility/ember-tetra-and-hillstream-loach/,ember-tetra,hillstream-loach,False,False,/compatibility/ember-tetra/,/compatibility/hillstream-loach/,Ensure both owner links
/compatibility/ember-tetra-and-honey-gourami/,ember-tetra,honey-gourami,False,False,/compatibility/ember-tetra/,/compatibility/honey-gourami/,Ensure both owner links
/compatibility/ember-tetra-and-jewel-cichlid/,ember-tetra,jewel-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/jewel-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-julii-cory/,ember-tetra,julii-cory,False,False,/compatibility/ember-tetra/,/compatibility/julii-cory/,Ensure both owner links
/compatibility/ember-tetra-and-keyhole-cichlid/,ember-tetra,keyhole-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/keyhole-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-koi/,ember-tetra,koi,False,False,/compatibility/ember-tetra/,/guides/koi-fish-care/tank-mates/,Ensure both owner links
/compatibility/ember-tetra-and-kuhli-loach/,ember-tetra,kuhli-loach,False,False,/compatibility/ember-tetra/,/compatibility/kuhli-loach/,Ensure both owner links
/compatibility/ember-tetra-and-lemon-tetra/,ember-tetra,lemon-tetra,False,False,/compatibility/ember-tetra/,/compatibility/lemon-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-lionfish/,ember-tetra,lionfish,False,False,/compatibility/ember-tetra/,/compatibility/lionfish/,Ensure both owner links
/compatibility/ember-tetra-and-molly/,ember-tetra,molly,False,False,/compatibility/ember-tetra/,/compatibility/molly/,Ensure both owner links
/compatibility/ember-tetra-and-moonlight-gourami/,ember-tetra,moonlight-gourami,False,False,/compatibility/ember-tetra/,/compatibility/moonlight-gourami/,Ensure both owner links
/compatibility/ember-tetra-and-mystery-snail/,ember-tetra,mystery-snail,False,False,/compatibility/ember-tetra/,/compatibility/mystery-snail/,Ensure both owner links
/compatibility/ember-tetra-and-neon-rainbowfish/,ember-tetra,neon-rainbowfish,False,False,/compatibility/ember-tetra/,/compatibility/neon-rainbowfish/,Ensure both owner links
/compatibility/ember-tetra-and-neon-tetra/,ember-tetra,neon-tetra,False,False,/compatibility/ember-tetra/,/compatibility/neon-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-nerite-snail/,ember-tetra,nerite-snail,False,False,/compatibility/ember-tetra/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/ember-tetra-and-oscar/,ember-tetra,oscar,False,False,/compatibility/ember-tetra/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/ember-tetra-and-otocinclus/,ember-tetra,otocinclus,False,False,/compatibility/ember-tetra/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/ember-tetra-and-pajama-cardinalfish/,ember-tetra,pajama-cardinalfish,False,False,/compatibility/ember-tetra/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/ember-tetra-and-panda-cory/,ember-tetra,panda-cory,False,False,/compatibility/ember-tetra/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/ember-tetra-and-pea-puffer/,ember-tetra,pea-puffer,False,False,/compatibility/ember-tetra/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/ember-tetra-and-peacock-cichlid/,ember-tetra,peacock-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-pearl-danio/,ember-tetra,pearl-danio,False,False,/compatibility/ember-tetra/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/ember-tetra-and-peppered-cory/,ember-tetra,peppered-cory,False,False,/compatibility/ember-tetra/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/ember-tetra-and-percula-clownfish/,ember-tetra,percula-clownfish,False,False,/compatibility/ember-tetra/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/ember-tetra-and-platy/,ember-tetra,platy,False,False,/compatibility/ember-tetra/,/compatibility/platy/,Ensure both owner links
/compatibility/ember-tetra-and-pygmy-corydoras/,ember-tetra,pygmy-corydoras,False,False,/compatibility/ember-tetra/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/ember-tetra-and-rainbow-shark/,ember-tetra,rainbow-shark,False,False,/compatibility/ember-tetra/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/ember-tetra-and-red-eye-tetra/,ember-tetra,red-eye-tetra,False,False,/compatibility/ember-tetra/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-rosy-barb/,ember-tetra,rosy-barb,False,False,/compatibility/ember-tetra/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/ember-tetra-and-royal-gramma/,ember-tetra,royal-gramma,False,False,/compatibility/ember-tetra/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/ember-tetra-and-senegal-bichir/,ember-tetra,senegal-bichir,False,False,/compatibility/ember-tetra/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/ember-tetra-and-serpae-tetra/,ember-tetra,serpae-tetra,False,False,/compatibility/ember-tetra/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-severum-cichlid/,ember-tetra,severum-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-silver-arowana/,ember-tetra,silver-arowana,False,False,/compatibility/ember-tetra/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/ember-tetra-and-silver-dollar/,ember-tetra,silver-dollar,False,False,/compatibility/ember-tetra/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/ember-tetra-and-sparkling-gourami/,ember-tetra,sparkling-gourami,False,False,/compatibility/ember-tetra/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/ember-tetra-and-sterbai-cory/,ember-tetra,sterbai-cory,False,False,/compatibility/ember-tetra/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/ember-tetra-and-swordtail/,ember-tetra,swordtail,False,False,/compatibility/ember-tetra/,/compatibility/swordtail/,Ensure both owner links
/compatibility/ember-tetra-and-texas-cichlid/,ember-tetra,texas-cichlid,False,False,/compatibility/ember-tetra/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/ember-tetra-and-threadfin-rainbowfish/,ember-tetra,threadfin-rainbowfish,False,False,/compatibility/ember-tetra/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/ember-tetra-and-three-spot-gourami/,ember-tetra,three-spot-gourami,False,False,/compatibility/ember-tetra/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/ember-tetra-and-tiger-barb/,ember-tetra,tiger-barb,False,False,/compatibility/ember-tetra/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/ember-tetra-and-watchman-goby/,ember-tetra,watchman-goby,False,False,/compatibility/ember-tetra/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/ember-tetra-and-weather-loach/,ember-tetra,weather-loach,False,False,/compatibility/ember-tetra/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/ember-tetra-and-x-ray-tetra/,ember-tetra,x-ray-tetra,False,False,/compatibility/ember-tetra/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/ember-tetra-and-yellow-tang/,ember-tetra,yellow-tang,False,False,/compatibility/ember-tetra/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/ember-tetra-and-yoyo-loach/,ember-tetra,yoyo-loach,False,False,/compatibility/ember-tetra/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/ember-tetra-and-zebra-danio/,ember-tetra,zebra-danio,False,False,/compatibility/ember-tetra/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/ember-tetra-and-zebra-loach/,ember-tetra,zebra-loach,False,False,/compatibility/ember-tetra/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/ember-tetra-and-zebra-pleco/,ember-tetra,zebra-pleco,False,False,/compatibility/ember-tetra/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/fire-eel-and-firefish-goby/,fire-eel,firefish-goby,False,False,/compatibility/fire-eel/,/compatibility/firefish-goby/,Ensure both owner links
/compatibility/fire-eel-and-flame-angelfish/,fire-eel,flame-angelfish,False,False,/compatibility/fire-eel/,/compatibility/flame-angelfish/,Ensure both owner links
/compatibility/fire-eel-and-foxface-rabbitfish/,fire-eel,foxface-rabbitfish,False,False,/compatibility/fire-eel/,/compatibility/foxface-rabbitfish/,Ensure both owner links
/compatibility/fire-eel-and-frontosa-cichlid/,fire-eel,frontosa-cichlid,False,False,/compatibility/fire-eel/,/compatibility/frontosa-cichlid/,Ensure both owner links
/compatibility/fire-eel-and-giant-danio/,fire-eel,giant-danio,False,False,/compatibility/fire-eel/,/compatibility/giant-danio/,Ensure both owner links
/compatibility/fire-eel-and-glass-catfish/,fire-eel,glass-catfish,False,False,/compatibility/fire-eel/,/compatibility/glass-catfish/,Ensure both owner links
/compatibility/fire-eel-and-glowlight-danio/,fire-eel,glowlight-danio,False,False,/compatibility/fire-eel/,/compatibility/glowlight-danio/,Ensure both owner links
/compatibility/fire-eel-and-glowlight-tetra/,fire-eel,glowlight-tetra,False,False,/compatibility/fire-eel/,/compatibility/glowlight-tetra/,Ensure both owner links
/compatibility/fire-eel-and-goldfish/,fire-eel,goldfish,False,False,/compatibility/fire-eel/,/compatibility/goldfish/,Ensure both owner links
/compatibility/fire-eel-and-green-terror-cichlid/,fire-eel,green-terror-cichlid,False,False,/compatibility/fire-eel/,/compatibility/green-terror-cichlid/,Ensure both owner links
/compatibility/fire-eel-and-guppy/,fire-eel,guppy,False,False,/compatibility/fire-eel/,/compatibility/guppy/,Ensure both owner links
/compatibility/fire-eel-and-harlequin-rasbora/,fire-eel,harlequin-rasbora,False,False,/compatibility/fire-eel/,/compatibility/harlequin-rasbora/,Ensure both owner links
/compatibility/fire-eel-and-hillstream-loach/,fire-eel,hillstream-loach,False,False,/compatibility/fire-eel/,/compatibility/hillstream-loach/,Ensure both owner links
/compatibility/fire-eel-and-honey-gourami/,fire-eel,honey-gourami,False,False,/compatibility/fire-eel/,/compatibility/honey-gourami/,Ensure both owner links
/compatibility/fire-eel-and-jewel-cichlid/,fire-eel,jewel-cichlid,False,False,/compatibility/fire-eel/,/compatibility/jewel-cichlid/,Ensure both owner links
/compatibility/fire-eel-and-julii-cory/,fire-eel,julii-cory,False,False,/compatibility/fire-eel/,/compatibility/julii-cory/,Ensure both owner links
/compatibility/fire-eel-and-keyhole-cichlid/,fire-eel,keyhole-cichlid,False,False,/compatibility/fire-eel/,/compatibility/keyhole-cichlid/,Ensure both owner links
/compatibility/fire-eel-and-koi/,fire-eel,koi,False,False,/compatibility/fire-eel/,/guides/koi-fish-care/tank-mates/,Ensure both owner links
/compatibility/fire-eel-and-kuhli-loach/,fire-eel,kuhli-loach,False,False,/compatibility/fire-eel/,/compatibility/kuhli-loach/,Ensure both owner links
/compatibility/fire-eel-and-lemon-tetra/,fire-eel,lemon-tetra,False,False,/compatibility/fire-eel/,/compatibility/lemon-tetra/,Ensure both owner links
/compatibility/fire-eel-and-lionfish/,fire-eel,lionfish,False,False,/compatibility/fire-eel/,/compatibility/lionfish/,Ensure both owner links
/compatibility/fire-eel-and-molly/,fire-eel,molly,False,False,/compatibility/fire-eel/,/compatibility/molly/,Ensure both owner links
/compatibility/fire-eel-and-moonlight-gourami/,fire-eel,moonlight-gourami,False,False,/compatibility/fire-eel/,/compatibility/moonlight-gourami/,Ensure both owner links
/compatibility/fire-eel-and-mystery-snail/,fire-eel,mystery-snail,False,False,/compatibility/fire-eel/,/compatibility/mystery-snail/,Ensure both owner links
/compatibility/fire-eel-and-neon-rainbowfish/,fire-eel,neon-rainbowfish,False,False,/compatibility/fire-eel/,/compatibility/neon-rainbowfish/,Ensure both owner links
